Protein,Actin filaments,Cell Junctions,Centriolar satellite,Centrosome,Cytokinetic bridge,Cytoplasmic bodies,Cytosol,Endoplasmic reticulum,Endosomes,Focal adhesion sites,Golgi apparatus,Intermediate filaments,Lipid droplets,Lysosomes,Microtubules,Midbody,Midbody ring,Mitochondria,Mitotic spindle,Nuclear bodies,Nuclear membrane,Nuclear speckles,Nucleoli,Nucleoli fibrillar center,Nucleoplasm,Peroxisomes,Plasma membrane,Vesicles
ENSP00000312771,0.018613992,0.012821354,0.011216073,0.010032066,0.010627558,0.00538989,0.96582097,0.005314821,0.013767779,0.009374861,0.007087208,0.010013599,0.0049403603,0.015803168,0.01110655,0.009556523,0.009137689,0.008173488,0.0072059035,0.082602315,0.033928808,0.10503618,0.0035020555,0.016546201,0.23516612,0.0043604495,0.011900848,0.010203808
ENSP00000346412,0.012786309,0.022455737,0.021597229,0.011735067,0.008531147,0.0035262073,0.7226315,0.0032773665,0.012857678,0.01689773,0.02120255,0.006610646,0.008365957,0.014025487,0.00457846,0.019406078,0.017060008,0.0067444146,0.0096729025,0.01513686,0.013973838,0.0037718625,0.0033004752,0.013701358,0.6336882,0.012515596,0.14023581,0.059706934
ENSP00000226460,0.06027474,0.013906403,0.020597309,0.008318151,0.02284932,0.021078538,0.48405004,0.033659033,0.015904544,0.033964884,0.051437188,0.023178354,0.019688256,0.017862104,0.011581599,0.034030005,0.039537016,0.10487495,0.026457312,0.036860134,0.03037437,0.008472552,0.048581973,0.017880918,0.5459225,0.020670142,0.16650552,0.06989882
ENSP00000282924,0.10633806,0.009521812,0.08650346,0.041230828,0.044739187,0.023759874,0.026833275,0.010359534,0.11627596,0.019653091,0.009567197,0.034397643,0.05084893,0.115625285,0.18254057,0.1447339,0.12550057,0.04608855,0.10791918,0.026447324,0.016754571,0.059107523,0.006024491,0.009619611,0.9825237,0.08999468,0.023249762,0.1091006
ENSP00000321021,0.034407686,0.0046246564,0.02470834,0.0051070326,0.014294192,0.010000867,0.43765882,0.011529407,0.014386032,0.014654242,0.05275972,0.0086445855,0.027387641,0.015048141,0.016743014,0.014207803,0.016071362,0.004333908,0.010818973,0.031312797,0.030947417,0.02263818,0.0017711059,0.012442697,0.18582383,0.0038701924,0.115007035,0.7553942
ENSP00000492431,0.021964455,0.008318636,0.0009653187,0.008482463,0.0033996622,0.00033903393,0.25165337,0.002067649,0.00049315835,0.005927036,0.0081556495,0.0023963323,0.0004716303,0.00056197215,0.002160654,0.0017292337,0.00049582985,0.026098378,0.0006876803,0.0075570825,0.001954583,0.004148396,0.01545475,0.0020144235,0.71436006,0.000196027,0.04690222,0.025078895
ENSP00000281127,0.09805001,0.02909099,0.08005829,0.034266006,0.02625646,0.010532683,0.091287956,0.00816731,0.06053477,0.0062765526,0.031797335,0.036032878,0.039870963,0.06222876,0.058855124,0.03654434,0.07029641,0.3474818,0.047613136,0.026700675,0.038804654,0.09130763,0.19206713,0.057090193,0.7507751,0.06329026,0.050107602,0.117851354
ENSP00000328858,0.055678673,0.009995661,0.038901046,0.022080174,0.023849115,0.016490372,0.27210945,0.015956175,0.05551514,0.018253613,0.032068767,0.04288851,0.043381672,0.05954153,0.06397043,0.059596784,0.077793114,0.3477978,0.056543052,0.037974384,0.016378717,0.023429414,0.029328646,0.036961436,0.607706,0.08196124,0.076881714,0.07920015
ENSP00000242317,0.014157043,0.0024210156,0.006492191,0.0044435286,0.0036578705,0.0023081123,0.1140574,0.0033921099,0.0023752952,0.0042265644,0.044962246,0.0037297239,0.0051410682,0.0025660798,0.005829447,0.003566351,0.0023145399,0.000565164,0.0019431508,0.05558332,0.014281372,0.013006245,0.0008056407,0.0020422686,0.44164357,0.0007978814,0.010781774,0.74317145
ENSP00000255427,0.021490686,0.010219409,0.07184738,0.011777228,0.040493414,0.0054834816,0.59598154,0.027443925,0.04571139,0.019316265,0.04924447,0.010485608,0.044217113,0.045780845,0.025325745,0.022406984,0.040363386,0.018791804,0.03377141,0.023998955,0.03593151,0.012946911,0.0054132766,0.013932195,0.49171203,0.021022933,0.07048046,0.12448697
ENSP00000407592,0.08016462,0.06507802,0.12191559,0.024014045,0.084231436,0.046774678,0.31598127,0.02097268,0.06469777,0.02185531,0.093419634,0.06130248,0.096230984,0.08197278,0.0946416,0.15520403,0.19026832,0.015279241,0.11849834,0.094617836,0.04524614,0.054050546,0.0030447154,0.059082124,0.2586457,0.065299764,0.19338468,0.48627105
ENSP00000346600,0.010553938,0.011212816,0.0065645208,0.013048062,0.008881715,0.0004723573,0.5316111,0.0032249882,0.0033848793,0.01468657,0.014968775,0.0031219614,0.003813821,0.0032006665,0.0053671924,0.0032349166,0.0018228815,0.0069392207,0.0018668557,0.017649323,0.0048424997,0.004070526,0.017591149,0.0060198624,0.45772362,0.0014548518,0.06008719,0.05743601
ENSP00000355415,0.00810078,0.0028798182,0.012985219,0.011314109,0.0033773743,0.00061399164,0.412578,0.0018846727,0.003399578,0.010140321,0.0064451527,0.004393507,0.0030335714,0.0033917704,0.0030301192,0.0034679135,0.0020106893,0.00399352,0.0020812273,0.0051945928,0.0027428886,0.0049708597,0.011381857,0.004759474,0.82968926,0.0015719355,0.028374447,0.030350776
ENSP00000359998,0.006891677,0.0045894105,0.05469502,0.012201485,0.073114134,0.035722014,0.96912485,0.028907947,0.040721048,0.016645469,0.01029146,0.008395225,0.06478869,0.045742888,0.009105537,0.1099827,0.12375624,0.009724404,0.07149951,0.031085374,0.008784022,0.010463781,0.009814844,0.046384603,0.21974038,0.073415115,0.008733333,0.019032365
ENSP00000485591,0.32583126,0.08553493,0.3083608,0.072981924,0.26696634,0.22754125,0.6755707,0.018383948,0.4040986,0.17077109,0.05802703,0.1025638,0.19184002,0.4595135,0.1802487,0.47628772,0.5709122,0.07967598,0.50791264,0.050131217,0.11708691,0.03592445,0.019000333,0.101661205,0.5270122,0.49322543,0.44074345,0.10644742
ENSP00000346195,0.025052063,0.016445283,0.006889988,0.01862815,0.0069704335,0.0007005036,0.78047097,0.0027016161,0.007240429,0.004905279,0.0037024603,0.00417879,0.0014298698,0.0076234494,0.009212356,0.0053950995,0.0033313707,0.0031556038,0.0029300128,0.017597968,0.015218672,0.020486254,0.0023031496,0.0060322983,0.55999696,0.0021769002,0.01635833,0.04461388
ENSP00000427951,0.16897261,0.01653493,0.07878435,0.0374654,0.040819224,0.026273731,0.3441484,0.04768552,0.039598707,0.03450416,0.07068359,0.048837215,0.048755348,0.046782687,0.054001827,0.07920995,0.076122776,0.068019055,0.05050442,0.043330528,0.061787494,0.059842337,0.017531091,0.035925213,0.75565654,0.04607171,0.05351884,0.043057326
ENSP00000352704,0.02848478,0.016550422,0.013509395,0.026818212,0.009005615,0.0014748966,0.2967956,0.0035739029,0.008060384,0.005267715,0.005934049,0.007813122,0.006097884,0.009649178,0.024489477,0.006348402,0.0035145388,0.00633972,0.0045252917,0.018830728,0.019643765,0.0119432565,0.0047583757,0.0047509125,0.9026588,0.0019620217,0.05329948,0.051513523
ENSP00000386791,0.10996644,0.015862621,0.055689402,0.036495235,0.046845574,0.020747915,0.3448254,0.024520349,0.048547767,0.009511167,0.050375864,0.022716073,0.030580154,0.05105389,0.11125584,0.08070383,0.06525755,0.057211407,0.059687357,0.09999861,0.04483343,0.052082635,0.048744593,0.016837101,0.48694468,0.033433866,0.12648836,0.09777041
ENSP00000335469,0.00734924,0.021861998,0.005742889,0.021263748,0.0083145825,0.00025949752,0.2654447,0.004147686,0.0017393243,0.0035422673,0.040855054,0.005796183,0.0010527731,0.0017968792,0.013153955,0.00084126845,0.00035677655,0.023123655,0.00090091105,0.040363558,0.008126004,0.009634577,0.020848349,0.0048237056,0.34417707,0.00032732153,0.056843273,0.105466746
ENSP00000262233,0.034388706,0.013045511,0.075448096,0.026182663,0.016855882,0.010158571,0.584216,0.00958816,0.035049763,0.047982723,0.0098618595,0.019656371,0.013831475,0.034395766,0.07024671,0.04096291,0.034721892,0.008184897,0.03481337,0.04699471,0.039323658,0.03374587,0.0102746915,0.008629713,0.45988035,0.021862607,0.11368687,0.117728315
ENSP00000356063,0.019503335,0.006086537,0.015973676,0.0046298723,0.018360836,0.0044960533,0.6291384,0.013142326,0.010181888,0.016367335,0.028470725,0.01759182,0.01398647,0.011323219,0.008985943,0.016865758,0.016261706,0.048436407,0.010326869,0.014119471,0.014327916,0.0051614996,0.0010278714,0.011224306,0.033549752,0.0065885917,0.55203307,0.45473355
ENSP00000336998,0.0070882286,0.006548641,0.009217862,0.005745118,0.012532156,0.0040567396,0.2808146,0.043218624,0.0027870527,0.00609989,0.14614418,0.0062862933,0.014507694,0.003132755,0.0049987365,0.0015546926,0.001197056,0.040274065,0.0008761199,0.02446306,0.022256574,0.0024215884,0.020485701,0.011722801,0.2786452,0.0011201289,0.13574788,0.09249387
ENSP00000497767,0.009079749,0.0047629885,0.002846267,0.00816458,0.009627536,0.0062267696,0.46143782,0.005941756,0.006226937,0.0049164463,0.015569413,0.0071293423,0.010125005,0.0077115865,0.004366356,0.048071034,0.028131248,0.010836821,0.014801066,0.015752293,0.004836943,0.005593849,0.031659506,0.008458746,0.54821134,0.011985646,0.07124422,0.14001274
ENSP00000323686,0.083624,0.020416852,0.10661912,0.019435652,0.07510726,0.034433912,0.36789984,0.060970496,0.10363432,0.015078244,0.16841093,0.043399345,0.09129459,0.11966835,0.06796379,0.15177372,0.20196664,0.11386222,0.11908522,0.02638974,0.07731661,0.032511875,0.042059515,0.04310469,0.61013776,0.13582344,0.119641304,0.39629483
ENSP00000299191,0.037498534,0.019386925,0.0424371,0.02305759,0.034987986,0.00875858,0.57947195,0.017210333,0.054619834,0.0050353315,0.026497904,0.017839462,0.024492478,0.05852301,0.056029607,0.04141152,0.048727997,0.027830886,0.03198831,0.025799137,0.020478982,0.010053155,0.09578828,0.015856715,0.6551772,0.029193576,0.06338303,0.056686554
ENSP00000353176,0.009463025,0.008932742,0.0034366606,0.012904111,0.008697593,0.0019701007,0.13685137,0.004675116,0.0017798396,0.0026671025,0.00898025,0.011788324,0.0015840806,0.0019760346,0.0070523066,0.0048537166,0.0027583789,0.013704665,0.00288002,0.03753098,0.006058412,0.014080872,0.058482863,0.020414768,0.4475938,0.0012466696,0.07992858,0.024455925
ENSP00000362054,0.09924431,0.017304966,0.083253264,0.033979505,0.07053286,0.022513403,0.56856185,0.014004422,0.04570551,0.009412487,0.040692706,0.033649728,0.028319677,0.05332969,0.10697447,0.11884341,0.09096028,0.046410456,0.0685133,0.06328247,0.04280544,0.044055507,0.034868527,0.018215043,0.49849746,0.033795286,0.08922386,0.03236625
ENSP00000245912,0.014263437,0.009328156,0.03394927,0.0038663798,0.015417359,0.014667918,0.2487214,0.24005808,0.017217614,0.006198719,0.3017181,0.013802815,0.056430522,0.020794963,0.013929298,0.017890735,0.018997796,0.029453715,0.010479385,0.010743734,0.057333943,0.0141638415,0.007469748,0.008942689,0.72052854,0.012472909,0.1467043,0.20436387
ENSP00000425164,0.018136548,0.0015507508,0.013070828,0.009698028,0.029267134,0.014377836,0.32252124,0.014376301,0.03903304,0.0030810335,0.09459714,0.0091941925,0.0142247025,0.035661776,0.0032152673,0.018361067,0.009997902,0.068357795,0.00746555,0.039496336,0.012041929,0.007925859,0.008742191,0.0051427255,0.13425331,0.008381037,0.13264345,0.15116212
ENSP00000258530,0.010456463,0.006975135,0.0018429465,0.008040301,0.003869672,0.00019818397,0.0990818,0.002411538,0.0012533034,0.010523611,0.013919977,0.0036650882,0.00089017657,0.0012485447,0.0040694373,0.00069731957,0.00027101123,0.02225621,0.00044740018,0.0063104434,0.004034418,0.004513362,0.0050329063,0.0019963381,0.74827874,0.0001847743,0.12101633,0.16323175
ENSP00000367804,0.037085954,0.010231375,0.008684588,0.014050563,0.020481016,0.0023661691,0.28808945,0.01536257,0.007682856,0.01174296,0.0325528,0.010690012,0.00416074,0.009067919,0.018701399,0.053365003,0.017305493,0.029397056,0.01467497,0.048411842,0.012562862,0.008296115,0.030227434,0.009843495,0.6645921,0.0059480807,0.10655477,0.040821422
ENSP00000262124,0.013499742,0.005880698,0.010416687,0.006676585,0.008635266,0.0048358846,0.49156815,0.00872877,0.0067588603,0.016396658,0.048874516,0.0164603,0.0049494,0.0071690534,0.0034541294,0.009847302,0.0046084193,0.045214158,0.0045479755,0.04503441,0.046996277,0.008954261,0.004369155,0.011008091,0.20719896,0.0041464246,0.03500116,0.20975502
ENSP00000301810,0.013344851,0.00854896,0.0030373463,0.020929808,0.006010901,0.0019255871,0.21306741,0.017274858,0.009058853,0.0065514743,0.016053393,0.014317523,0.0041152635,0.009081013,0.006383401,0.001149622,0.0008307421,0.04061466,0.00075672823,0.06531153,0.006788511,0.024041284,0.020254664,0.007250662,0.37889296,0.0018712013,0.012730649,0.03157705
ENSP00000263895,0.008911614,0.007064719,0.0010915392,0.0036138762,0.0017404029,0.00034343035,0.58433175,0.0015646449,0.00089501153,0.004080774,0.0109775625,0.0013194404,0.00056862086,0.000884328,0.0010662156,0.0013075492,0.0004634053,0.00351182,0.00046734195,0.0021788017,0.0012291807,0.00087564794,0.028027263,0.0029470276,0.54259515,0.00026180976,0.044999525,0.034729738
ENSP00000370270,0.047874607,0.0030246137,0.0069955597,0.010630122,0.0045042206,0.002414702,0.07044063,0.0027590313,0.0065051625,0.009272297,0.006110202,0.0048343516,0.011689601,0.006814096,0.00863115,0.012889538,0.014039458,0.028876096,0.008009489,0.053426027,0.0058687925,0.02436627,0.014253234,0.009371661,0.8710555,0.013398027,0.008432424,0.0064632306
ENSP00000357889,0.04920455,0.02123804,0.062913805,0.017320916,0.06012005,0.03048147,0.48077923,0.024985306,0.08939922,0.01125208,0.07597959,0.033245258,0.061340846,0.10396143,0.04053406,0.13075553,0.16122298,0.019453129,0.1001923,0.030104434,0.03775458,0.025850434,0.03191641,0.032686282,0.5955491,0.083170615,0.1416284,0.27806723
ENSP00000216517,0.011235621,0.0033467703,0.00086883444,0.004171209,0.001989814,0.0002363662,0.66950846,0.0016417712,0.0007876072,0.0032781367,0.00990313,0.002574215,0.00032592603,0.0007794902,0.0014699711,0.00090231467,0.00035824452,0.0092041055,0.0004919342,0.012814825,0.0031716453,0.0006282898,0.015653457,0.0013193826,0.565363,0.00022532766,0.13957275,0.018739171
ENSP00000262410,0.011651847,0.00950559,0.007872066,0.010621975,0.0064970218,0.0013163084,0.73214054,0.012277041,0.0047946903,0.0014857806,0.017877541,0.009332005,0.0063164975,0.0052248123,0.00725244,0.0017546444,0.0014673576,0.013945289,0.0013003417,0.04391512,0.0128887445,0.015642503,0.01120512,0.0097049195,0.20412621,0.001287825,0.021969866,0.017089596
ENSP00000483930,0.058445707,0.008040101,0.023551805,0.015363295,0.014499548,0.00491132,0.2847486,0.011283528,0.016511302,0.0057642194,0.051346272,0.011997367,0.02277197,0.018507218,0.027445452,0.013884406,0.017216193,0.05377898,0.00990861,0.039010484,0.027707491,0.04475927,0.03220899,0.016127111,0.6630887,0.009965152,0.045331728,0.07168719
ENSP00000454903,0.034683995,0.01798207,0.025814556,0.018618979,0.018649045,0.006112842,0.8345236,0.04274818,0.026527751,0.014861035,0.032084573,0.011958967,0.027694669,0.029205015,0.020401949,0.012925999,0.015904253,0.009340539,0.00999617,0.044540863,0.023884803,0.029512031,0.010637201,0.02054569,0.3089808,0.0147382235,0.11548507,0.08175629
ENSP00000384971,0.042517602,0.009624544,0.026724793,0.00419725,0.017318862,0.011731213,0.43267992,0.006646359,0.019917324,0.014236958,0.016713057,0.010454181,0.017378122,0.025082462,0.019199349,0.06911296,0.050188035,0.007305001,0.03148696,0.02717469,0.029871784,0.0041528493,0.013781572,0.02304995,0.911744,0.015686214,0.12829207,0.026223863
ENSP00000261646,0.003176275,0.0047682268,0.008358166,0.00554028,0.0039326223,0.0007823579,0.121139474,0.0084801745,0.0032159833,0.0026156034,0.04791392,0.004296473,0.018415665,0.0035801057,0.0032897089,0.000855823,0.0005616399,0.0044015464,0.00046112237,0.011041136,0.004561147,0.0069581666,0.0019003785,0.0040890793,0.12734409,0.0010898322,0.039583955,0.57126623
ENSP00000424077,0.048469078,0.01876873,0.08699808,0.016615937,0.049411234,0.046499856,0.46748078,0.012222123,0.08513454,0.0413059,0.019353317,0.031090135,0.053821962,0.09908,0.020513507,0.1294991,0.15102749,0.0738171,0.1002718,0.01976062,0.033799313,0.010951307,0.16677515,0.05948875,0.80983037,0.09848556,0.077543385,0.02524377
ENSP00000337500,0.007995286,0.010263742,0.006694067,0.02209089,0.002470246,0.00035525838,0.22593977,0.004219275,0.0030291511,0.004583777,0.0018113973,0.002778657,0.0012088909,0.0032422435,0.005236355,0.0008075753,0.0008560866,0.0023422195,0.0009120585,0.0063904487,0.006217991,0.037625022,0.016428212,0.008778085,0.56174743,0.0008007567,0.05732118,0.0053939186
ENSP00000333845,0.043167215,0.019636298,0.03692909,0.017625783,0.027239868,0.020480594,0.49886164,0.009206854,0.02675229,0.023097163,0.0328256,0.02447283,0.03887646,0.03233176,0.024262076,0.06797346,0.06812705,0.033151116,0.040456697,0.053945668,0.029707918,0.033157386,0.025170667,0.04608529,0.70385677,0.03752132,0.060394723,0.030210167
ENSP00000361528,0.010519507,0.0075961184,0.008264576,0.010821635,0.0063889646,0.00105565,0.75303143,0.0071613593,0.010055811,0.009526808,0.022522587,0.004031639,0.0050679706,0.009585553,0.0071350182,0.0023320634,0.00235707,0.002632406,0.0018795814,0.009223411,0.010222421,0.0062000696,0.0059460215,0.0036732694,0.5101873,0.0024397979,0.06762603,0.13768353
ENSP00000350154,0.0701983,0.020771971,0.042040896,0.009132601,0.03994499,0.029824285,0.64327604,0.08383276,0.052500762,0.023313608,0.048701447,0.031023227,0.04717644,0.060826495,0.025725156,0.08647728,0.076698564,0.062842004,0.04678232,0.010357232,0.03888454,0.025108518,0.015593939,0.027846713,0.23836099,0.03299918,0.71515393,0.34990403
ENSP00000480969,0.04461265,0.01965072,0.091821484,0.019193087,0.042582404,0.017294474,0.4302257,0.0842653,0.037457146,0.0143413,0.057687897,0.03448035,0.07180102,0.040766694,0.10936664,0.03669439,0.060435817,0.29228938,0.041239344,0.023784637,0.035206627,0.018362783,0.012739431,0.025101136,0.17406349,0.06227562,0.3283037,0.12925343
ENSP00000251943,0.041325305,0.023536172,0.03611113,0.014963979,0.021534098,0.01151801,0.3217167,0.030527376,0.021044094,0.0392216,0.040967904,0.01770222,0.020203775,0.0268296,0.024716876,0.05168499,0.04734597,0.028771613,0.03344878,0.020168908,0.035385437,0.015982224,0.03547473,0.041280326,0.58125377,0.027741136,0.19132839,0.10721548
ENSP00000363416,0.028489167,0.01730665,0.013264446,0.007607584,0.024890851,0.006651935,0.4987512,0.0076867114,0.020653168,0.01202428,0.031075576,0.01807175,0.006907343,0.021582812,0.016477035,0.010452061,0.012083048,0.030473532,0.0128517635,0.07867852,0.033201892,0.007087904,0.016023872,0.009434433,0.46580854,0.0049339025,0.05829222,0.19142634
ENSP00000227214,0.018322911,0.008597828,0.019681793,0.011085607,0.016237523,0.0019056107,0.5964406,0.009358126,0.018927991,0.009171082,0.06105574,0.008953398,0.00785777,0.015971132,0.014923874,0.0029031083,0.0029464008,0.014961154,0.002807126,0.013611104,0.010058305,0.0054733427,0.043639638,0.011176176,0.29313663,0.0025269664,0.15855159,0.18490392
ENSP00000485664,0.123549566,0.018002978,0.083030894,0.025269844,0.038896058,0.08469979,0.14785966,0.03298556,0.10184005,0.041165393,0.025113175,0.0646604,0.09987521,0.11891843,0.050433405,0.16351134,0.22771172,0.043352414,0.13314514,0.10265132,0.08919319,0.05106577,0.06401698,0.06593819,0.88065845,0.09973539,0.07392074,0.07092712
ENSP00000435010,0.026919229,0.020540487,0.063470244,0.013122412,0.06865153,0.027445646,0.5156177,0.05096148,0.036628563,0.014834827,0.08458556,0.026579274,0.091481954,0.04528333,0.015577679,0.08423461,0.10423817,0.027026288,0.07039657,0.03546855,0.03800638,0.016022896,0.027385063,0.06412576,0.6785731,0.06204925,0.046725307,0.12906286
ENSP00000367353,0.071179524,0.015790213,0.029808437,0.016351989,0.020618511,0.027053159,0.2360489,0.016946936,0.03015104,0.026087292,0.037484072,0.026320351,0.037988562,0.03839704,0.03712723,0.05709621,0.068574056,0.039118923,0.036769986,0.047554042,0.059534352,0.04491896,0.07021962,0.05290248,0.82294184,0.035716537,0.1224933,0.09113573
